Symbol,Uniprot,PDB-ID
CSNK2A1,P68400,"1JWH,1NA7,1PJK,2PVR,2ZJW,3AMY,3AT2,3AT3,3AT4,3AXW,3BQC,3C13,3FWQ,3H30,3JUH,3MB6,3MB7,3NGA,3NSZ,3OWJ,3OWK,3OWL,3PE1,3PE2,3PE4,3Q04,3Q9W,3Q9X,3Q9Y,3Q9Z,3QA0,3R0T,3RPS,3TAX,3U4U,3U87,3U9C,3W8L,3WAR,3WIK,3WIL,3WOW,4DGL,4FBX,4GRB,4GUB,4GYW,4GYY,4GZ3,4IB5,4KWP,4MD7,4MD8,4MD9,4NH1,4RLL,4UB7,4UBA,5B0X,5CLP,5CQU,5CQW,5CS6,5CSH,5CSP,5CSV,5CT0,5CTP,5CU0,5CU2,5CU3,5CU4,5CU6,5CVF,5CVG,5CVH,5CX9,5H8B,5H8E,5H8G,5HGV,5KU8,5KWH,5M44,5M4C,5M4F,5M4I,5MMF,5MMR,5MO5,5MO6,5MO7,5MO8,5MOD,5MOE,5MOH,5MOT,5MOV,5MOW,5MP8,5MPJ,5N1V,5N9K,5N9L,5N9N,5NQC,5OMY,5ONI,5OQU,5ORH,5ORJ,5ORK,5OS7,5OS8,5OSL,5OSP,5OSR,5OSU,5OSZ,5OT5,5OT6,5OTD,5OTH,5OTI,5OTL,5OTO,5OTP,5OTQ,5OTR,5OTS,5OTY,5OTZ,5OUE,5OUL,5OUM,5OUU,5OWH,5OWL,5OYF,5T1H,5VIE,5VIF,5ZN0,5ZN1,5ZN2,5ZN3,5ZN4,5ZN5,6A1C,6E37,6EHK,6EHU,6EII,6FVF,6FVG,6GIH,6GMD,6HBN,6HME,6HNW,6HNY,6HOP,6HOQ,6HOR,6HOT,6HOU,6JWA,6L1Z,6L21,6L22,6L23,6L24,6Q38,6Q4Q,6QY7,6RB1,6RCB,6RCM,6RFE,6RFF,6SPW,6SPX,6TEI,6TLL,6TLO,6TLP,6TLR,6TLS,6TLU,6TLV,6TLW,6YPG,6YPH,6YPJ,6YPK,6YPN,6YUL,6YUM,6YZH,6Z19,6Z83,6Z84,7A49,7A4B,7A4C,7A4Q,7AT5,7AY9,7AYA,7B8H,7B8I,7BU4,7L1X,7PSU,7QGB,7QGC,7QGD,7QGE,7QUX,7X4H,7Z39,7ZWE,7ZWG,7ZY0,7ZY2,7ZY5,7ZY8,7ZYD,7ZYK,7ZYO,7ZYR,8AE7,8AEC,8AEK,8AEM,8BGC,8C5Q,8C6L,8C6M,8C6N,8P05,8P06,8P07,8PVO,8PVP,8QQB,8QWY,8QWZ,9EPV,9EPW,9EPX,9EPY,9EPZ,9EQ0,9EQ1,9EZG,9FYF"
CYP19A1,P11511,"3EQM,3S79,3S7S,4GL5,4GL7,4KQ8,5JKV,5JKW,5JL6,5JL7,5JL9"
AGFG1,P52594,"2D9L,2OLM,2VX8"
ARRB2,P32121,
MYOZ1,Q9NP98,"7A8T,7A8U,7ANK"
SEMA3A,Q14563,
EPO,P01588,"1BUY,1CN4,1EER"
ATP1A3,P13637,"8D3U,8D3V,8D3W,8D3X,8D3Y"
THBS2,P35442,"1YO8,2RHP"
NPR3,P17342,"1JDN,1JDP,1YK0,1YK1"
CAMK2B,Q13554,"3BHH,7URW,7URY,7URZ"
SDHB,P21912,"7KCL,7KCM,7KLU,7KLV,8GS8"
SLN,O00631,1JDM
MBNL3,Q9NUK0,
KAT5,Q92993,"2EKO,2OU2,4QQG"
PIM1,P11309,"1XQZ,1XR1,1XWS,1YHS,1YI3,1YI4,1YWV,1YXS,1YXT,1YXU,1YXV,1YXX,2BIK,2BIL,2BZH,2BZI,2BZJ,2BZK,2C3I,2J2I,2O3P,2O63,2O64,2O65,2OBJ,2OI4,2XIX,2XIY,2XIZ,2XJ0,2XJ1,2XJ2,3A99,3BGP,3BGQ,3BGZ,3BWF,3C4E,3CXW,3CY2,3CY3,3DCV,3F2A,3JPV,3JXW,3JY0,3JYA,3MA3,3QF9,3R00,3R01,3R02,3R04,3T9I,3UIX,3UMW,3UMX,3VBQ,3VBT,3VBV,3VBW,3VBX,3VBY,3VC4,3WE8,4A7C,4ALU,4ALV,4ALW,4AS0,4BZN,4BZO,4DTK,4ENX,4ENY,4GW8,4I41,4IAA,4JX3,4JX7,4K0Y,4K18,4K1B,4LL5,4LM5,4LMU,4MBI,4MBL,4MTA,4N6Y,4N6Z,4N70,4RBL,4RC2,4RC3,4RC4,4RPV,4TY1,4WRS,4WSY,4WT6,4XH6,4XHK,5C1Q,5DGZ,5DHJ,5DIA,5DWR,5EOL,5IIS,5IPJ,5KCX,5KGD,5KGE,5KGG,5KGI,5KGK,5KZI,5MZL,5N4N,5N4O,5N4R,5N4U,5N4V,5N4X,5N4Y,5N4Z,5N50,5N51,5N52,5N5L,5N5M,5NDT,5O11,5O12,5O13,5TEL,5TEX,5TOE,5TUR,5V80,5V82,5VUA,5VUB,5VUC,6AYD,6BSK,6KZI,6L11,6L12,6L13,6L14,6L15,6L16,6L17,6MT0,6NO8,6NO9,6PCW,6PDI,6PDN,6PDO,6PDP,6QXK,6VRU,6VRV,6YKD,7OOV,7OOW,7OOX,7QB2,7QFM,7VSY,7XSV,7Z6U,7ZUN,8AFR,8R0H,8R0Q,8R0W,8R0Y,8R10,8R18,8R1K,8R1N,8R1P,8R1T,8R1W,8R25,8R27"
PRKCE,Q02156,"2WH0,5LIH"
MBNL2,Q5VZF2,"2E5S,2RPP"
DLX5,P56178,"2DJN,4RDU"
STING1,Q86WV6,"4EF4,4EF5,4EMT,4EMU,4F5D,4F5E,4F5W,4F5Y,4F9E,4F9G,4KSY,4LOH,4LOI,4QXO,4QXP,4QXQ,4QXR,5BQX,5JEJ,6CFF,6CY7,6DNK,6DXG,6DXL,6MX0,6MX3,6MXE,6NT5,6O8B,6O8C,6S26,6S27,6S86,6UKM,6UKU,6UKV,6UKW,6UKX,6UKY,6UKZ,6UL0,6XF3,6XF4,6XNP,6Y99,6YDB,6YDZ,6YEA,6YWA,6YWB,6Z0Z,6Z15,7A90,7KVX,7KVZ,7KW1,7MHC,7OB3,7Q3B,7Q85,7R4H,7SHO,7SHP,7SII,7SSM,7T9U,7T9V,7X9P,7X9Q,7ZKU,7ZV0,7ZVK,7ZWL,7ZXB,8A2H,8A2I,8A2J,8A2K,8A2X,8B2J,8FLK,8FLM,8GJX,8GSZ,8GT6,8IK3,8ORW,8P45,8STH,8STI,8T5K,8T5L"
AXL,P30530,"2C5D,4RA0,5U6B,5VXZ"
CHD7,Q9P2D1,"2CKC,2V0E,2V0F"
TTR,P02766,"1BM7,1BMZ,1BZ8,1BZD,1BZE,1DVQ,1DVS,1DVT,1DVU,1DVX,1DVY,1DVZ,1E3F,1E4H,1E5A,1ETA,1ETB,1F41,1F86,1FH2,1FHN,1G1O,1GKO,1ICT,1III,1IIK,1IJN,1QAB,1QWH,1RLB,1SOK,1SOQ,1THA,1THC,1TLM,1TSH,1TT6,1TTA,1TTB,1TTC,1TTR,1TYR,1TZ8,1U21,1X7S,1X7T,1Y1D,1Z7J,1ZCR,1ZD6,2B14,2B15,2B16,2B77,2B9A,2F7I,2F8I,2FBR,2FLM,2G3X,2G3Z,2G4E,2G4G,2G5U,2G9K,2GAB,2H4E,2M5N,2NBO,2NBP,2NOY,2PAB,2QEL,2QGB,2QGC,2QGD,2QGE,2ROX,2ROY,2TRH,2TRY,2WQA,3A4D,3A4E,3A4F,3B56,3BSZ,3BT0,3CBR,3CFM,3CFN,3CFQ,3CFT,3CN0,3CN1,3CN2,3CN3,3CN4,3CXF,3D2T,3D7P,3DGD,3DID,3DJR,3DJS,3DJT,3DJZ,3DK0,3DK2,3DO4,3ESN,3ESO,3ESP,3FC8,3FCB,3GLZ,3GPS,3GRB,3GRG,3GS0,3GS4,3GS7,3HJ0,3I9A,3I9I,3I9P,3IMR,3IMS,3IMT,3IMU,3IMV,3IMW,3IPB,3IPE,3KGS,3KGT,3KGU,3M1O,3NEE,3NEO,3NES,3NEX,3NG5,3OZK,3OZL,3P3R,3P3S,3P3T,3P3U,3SSG,3TCT,3TFB,3U2I,3U2J,3W3B,4ABQ,4ABU,4ABV,4ABW,4AC2,4AC4,4ACT,4ANK,4D7B,4DER,4DES,4DET,4DEU,4DEW,4FI6,4FI7,4FI8,4HIQ,4HIS,4HJS,4HJT,4HJU,4I85,4I87,4I89,4IIZ,4IK6,4IK7,4IKI,4IKJ,4IKK,4IKL,4KY2,4L1S,4L1T,4MAS,4MRB,4MRC,4N85,4N86,4N87,4PM1,4PME,4PMF,4PVL,4PVM,4PVN,4PWE,4PWF,4PWG,4PWH,4PWI,4PWJ,4PWK,4QRF,4QXV,4QYA,4TKW,4TL4,4TL5,4TLK,4TLS,4TLT,4TLU,4TM9,4TNE,4TNF,4TNG,4TQ8,4TQH,4TQI,4TQP,4WNJ,4WNS,4WO0,4Y9B,4Y9C,4Y9E,4Y9F,4Y9G,4YDM,4YDN,5A6I,5AKS,5AKT,5AKV,5AL0,5AL8,5AYT,5BOJ,5CLX,5CLY,5CLZ,5CM1,5CN3,5CNH,5CR1,5DEJ,5DWP,5E23,5E4A,5E4O,5EN3,5EZP,5FO2,5FW6,5FW7,5FW8,5H0V,5H0W,5H0X,5H0Y,5H0Z,5HJG,5IHH,5JID,5JIM,5JIQ,5K1J,5K1N,5L4F,5L4I,5L4J,5L4M,5LLL,5LLV,5N5Q,5N62,5N7C,5NFE,5NFW,5OQ0,5TTR,5TZL,5U48,5U49,5U4A,5U4B,5U4C,5U4D,5U4E,5U4F,5U4G,6D0W,6E6Z,6E70,6E71,6E72,6E73,6E74,6E75,6E76,6E77,6E78,6EOY,6EP1,6FFT,6FWD,6FXU,6FZL,6GR7,6GRP,6IMX,6IMY,6KGB,6R66,6R67,6R68,6R6I,6SDZ,6SUG,6SUH,6TI9,6TJN,6TXV,6TXW,6U0Q,6XTK,7ACU,7DT3,7DT5,7DT6,7DT8,7EJQ,7EJR,7ERH,7ERI,7ERJ,7ERK,7OB4,7Q3I,7Q9L,7Q9N,7Q9O,7QC5,7THA,7W9Q,7W9R,7WL6,7Y1I,7Y6J,7YBR,7YCQ,7Z60,8ADE,8AWI,8AWW,8C85,8C86,8E7D,8E7E,8E7H,8E7I,8E7J,8G9R,8GBR,8HEJ,8HY4,8I00,8I0O,8IG1,8II1,8II2,8II3,8II4,8JNU,8JOK,8JQW,8PKE,8PKF,8PKG,8PM8,8PM9,8PMA,8PMO,8T5X,8TDN,8TDO,8VE0,8VE1,8VE2,8VE3,8VE4,8VE5,8VE6,8W1N,8W2W,8W42,8W43,8W44,8W45,8W46,8W47,8W48,8WGS,8WGT,8WGU"
VLDLR,P98155,"1V9U,3DPR,6BYV,8IHP,8UA4,8UA8,8UFB,8UFC,8X0K,8X0L,8X0M,8XI4,8XI5,8YS2,8YS4,8YVZ,8YW0,8YW1,8YW2"
SGCD,Q92629,
HLA-DRB1,P01911,"1A6A,1AQD,1BX2,1D5M,1D5X,1D5Z,1D6E,1DLH,1FYT,1HXY,1J8H,1JWM,1JWS,1JWU,1KG0,1KLG,1KLU,1LO5,1PYW,1R5I,1SEB,1SJE,1SJH,1T5W,1T5X,1YMM,2FSE,2G9H,2IAM,2IAN,2ICW,2IPK,2OJE,2SEB,2WBJ,2XN9,3L6F,3O6F,3PDO,3PGC,3PGD,3QXA,3QXD,3S4S,3S5L,3T0E,4AEN,4AH2,4C56,4E41,4FQX,4GBX,4I5B,4IS6,4MCY,4MCZ,4MD0,4MD4,4MD5,4MDI,4MDJ,4OV5,4X5W,4X5X,4Y19,4Y1A,5JLZ,5LAX,5NI9,5NIG,6BIJ,6BIL,6BIN,6BIR,6BIV,6BIX,6BIY,6BIZ,6CPL,6CPN,6CPO,6CQJ,6CQL,6CQN,6CQQ,6CQR,6HBY,6NIX,6QZA,6QZC,6QZD,6R0E,6V0Y,6V13,6V15,6V18,6V19,6V1A,8PJG,8TBP,8TRL,8TRQ,8TRR,8VRW"
TRIM54,Q9BYV2,3Q1D
NGFR,P08138,"2N80,2N83,2N97,3EWV,5ZGG,7CSQ,8X8T"
STAC3,Q96MF2,"2DB6,6B29,6UY7,6UY8,6UY9"
YWHAZ,P63104,"1IB1,1QJA,1QJB,2C1J,2C1N,2O02,2WH0,3CU8,3NKX,3RDH,4BG6,4FJ3,4HKC,4IHL,4N7G,4N7Y,4N84,4WRQ,4ZDR,5D2D,5D3F,5EWZ,5EXA,5J31,5JM4,5M35,5M36,5M37,5NAS,5ULO,5WXN,5XY9,6EF5,6EJL,6EWW,6F08,6F09,6FN9,6FNA,6FNB,6FNC,6Q0K,6RLZ,6U2H,6XAG,6YMO,6YO8,6YOS,6ZFD,6ZFG,7D8H,7D8P,7D9V,7MFD,7MFE,7MFF,7Q16,7ZIT,8A9G,8AH2,8QDV,8WE2,8WF6"
SLC40A1,Q9NP59,"6W4S,6WBV,8BZY,8C02,8C03,8DL6,8DL7,8DL8"
CACNB1,Q02641,"7VFS,7VFU,7VFV,7VFW,7XLQ,7YG5"
ANGPTL4,Q9BY76,"6EUB,6U0A,6U1U,6U73"
ZIC3,O60481,"2EJ4,2RPC"
CXCR5,P32302,
PLEC,Q15149,"1MB8,2N03,2ODU,2ODV,3F7P,3PDY,3PE0,4GDO,4Q58,4Q59,5J1F,5J1G,5J1H,5J1I"
PRL,P01236,"1RW5,2Q98,3D48,3EW3,3MZG,3N06,3N0P,3NCB,3NCC,3NCE,3NCF,3NPZ"
PPID,Q08752,
MYH14,Q7Z406,"5I4E,5JLH"
DISC1,Q9NRI5,5V4B
ZEB1,P37275,2E19
PRKD1,Q15139,
SGCA,Q16586,
CACNA1S,Q13698,"2VAY,6B27"
PRTN3,P24158,1FUJ
GFAP,P14136,6A9P
KIF5A,Q12840,"4UXT,4UXY,4UY0"
KL,Q9UEF7,"5W21,7YSH,7YSU,7YSW,8TOH,8UF8"
NTRK1,P04629,"1HE7,1SHC,1WWA,1WWW,2IFG,2N90,4AOJ,4CRP,4F0I,4GT5,4PMM,4PMP,4PMS,4PMT,4YNE,4YPS,5H3Q,5I8A,5JFS,5JFV,5JFW,5JFX,5KMI,5KMJ,5KMK,5KML,5KMM,5KMN,5KMO,5KVT,5WR7,6D1Y,6D1Z,6D20,6D22,6DKB,6DKG,6DKI,6DKW,6IQN,6J5L,6NPT,6NSP,6NSS,6PL1,6PL2,6PL3,6PL4,6PMA,6PMB,6PMC,6PME,7N3T,7VKM,7VKN,7VKO,7XAF,7XBI,8J5W,8J5X,8J61,8J63,8YTD,8YTE"
HP,P00738,"4WJG,4X0L,5HU6,6TB2,9FHB,9FMU"
GPNMB,Q14956,
ECSIT,Q9BQ95,
CELF1,Q92879,"2CPZ,2DHS,2RQ4,2RQC,3NMR,3NNA,3NNC,3NNH"
MDM4,O15151,"2CR8,2MWY,2N06,2N0U,2N0W,2N14,2VJE,2VJF,2VYR,3DAB,3EQY,3FDO,3FE7,3FEA,3JZO,3JZP,3JZQ,3LBJ,3MQR,3U15,4RXZ,5MNJ,5UML,5VK1,6Q9Q,6Q9S,6Q9U,6Q9W,6Q9Y,6YR5,6YR7,7C3Q,7C3Y,7C44,7EL4,7KJN,7MLA,8HDG,8IA5"
NFKB1,P19838,"1MDI,1MDJ,1MDK,1NFI,1SVC,2DBF,2O61,3GUT,7LEQ,7LET,7LF4,7LFC,7RG4,7RG5,8TQD"
IL6R,P08887,"1N26,1P9M,2ARW,5FUC,7DC8,8D82,8IOW,8QY5,8QY6"
TRIM26,Q12899,
MAP1B,P46821,
EPHX1,P07099,
RNH1,P13489,"1A4Y,1Z7X,2BEX,2Q4G"
CHRNB2,P17787,"2K58,2K59,2KSR,2LM2,5KXI,6CNJ,6CNK,6UR8,6USF,8SSZ,8ST0,8ST1,8ST2,8ST3,8ST4"
PPIF,P30405,"2BIT,2BIU,2Z6W,3QYU,3R49,3R4G,3R54,3R56,3R57,3R59,3RCF,3RCG,3RCI,3RCK,3RCL,3RD9,3RDA,3RDB,3RDC,4J58,4J59,4J5A,4J5B,4J5C,4J5D,4J5E,4O8H,4O8I,4XNC,4ZSC,4ZSD,5A0E,5CBT,5CBU,5CBV,5CBW,5CCN,5CCQ,5CCR,5CCS,6R8L,6R8O,6R8W,6R9S,6R9U,6R9X,6RA1,6Y3E,6YBM,7OGI,7PMT,7R2H,7R2I,7R2J,7R2L,7TGS,7TGT,7TGU,7TGV,7TH1,7TH6,7TH7,7THC,7THD,7THF,7ZDN,8EJX,8UC4,8UC5"
STS,P08842,"1P49,8EG3"
VAMP1,P23763,
IMMT,Q16891,
MYRF,Q9Y2G1,"5YHU,5ZHU"
SELENOP,P49908,
PPHLN1,Q8NEY8,6SWG
IRF2BPL,Q9H1B7,2CS3
ATG7,O95352,
CST6,Q15828,"4N6L,4N6M,4N6N,4N6O,6FK0"
NR2C2,P49116,"3P0U,7XV6,7XV8,7XV9,7XVA"
UCN2,Q96RP3,"2RMG,3N95"
PSMC4,P43686,"2DVW,5GJQ,5GJR,5L4G,5LN3,5M32,5T0C,5T0G,5T0H,5T0I,5T0J,5VFP,5VFQ,5VFR,5VFS,5VFT,5VFU,5VGZ,5VHF,5VHH,5VHI,5VHJ,5VHM,5VHN,5VHO,5VHP,5VHQ,5VHR,5VHS,6MSB,6MSD,6MSE,6MSG,6MSH,6MSJ,6MSK,6WJD,6WJN,7QXN,7QXP,7QXU,7QXW,7QXX,7QY7,7QYA,7QYB,7W37,7W38,7W39,7W3A,7W3B,7W3C,7W3F,7W3G,7W3H,7W3I,7W3J,7W3K,7W3M,8CVT,8JRI,8JRT,8JTI,8USB,8USC,9E8G,9E8H,9E8I,9E8J,9E8K,9E8L,9E8N,9E8O,9E8Q"
MFN2,O95140,"6JFK,6JFL,6JFM"
ITGB1BP2,Q9UKP3,
DNAJA2,O60884,7ZHS
TARDBP,Q13148,"1WF0,2CQG,2N2C,2N3X,2N4G,2N4H,2N4P,4BS2,4IUF,4Y00,4Y0F,5MDI,5MRG,5W50,5W52,5W7V,5WHN,5WHP,5WIA,5WIQ,5WKB,5WKD,5X4F,6B1G,6CF4,6CFH,6N37,6N3A,6N3B,6N3C,6T4B,7KWZ,7N9H,7PY2,7Q3U,8A6I,8CG3,8CGG,8CGH,8QX9,8QXA,8QXB,9FOF,9FOR"
CRHR1,P34998,"2L27,3EHS,3EHT,3EHU,4K5Y,4Z9G,6P9X,6PB0,8GTG,8GTI,8GTM"
FFAR2,O15552,"8J22,8J23,8J24,8T3S,9K1D"
NDRG1,Q92597,6ZMM
ARSA,P15289,"1AUK,1E1Z,1E2S,1E33,1E3C,1N2K,1N2L,2AIJ,2AIK,2HI8"
LMOD3,Q0VAK6,
CRH,P06850,"1GO9,1GOE,3EHT,3EHU,6P9X"
LAMB3,Q13751,
FEV,Q99581,"2YPR,3ZP5"
SLC22A16,Q86VW1,
PPP1R21,Q6ZMI0,7ND2
ARSD,P51689,
CRCP,O75575,"7A6H,7AE1,7AE3,7AEA,7AST,7D58,7D59,7DN3,7DU2,7FJI,7FJJ,8ITY,8IUE,8IUH"
SYT2,Q8N9I0,6G5G
CISD3,P0C7P0,6AVJ
FZR1,Q9UM11,"4UI9,5L9T,5L9U,8TAR,8TAU,9GAW"
CAT,P04040,"1DGB,1DGF,1DGG,1DGH,1F4J,1QQW,7P8W,7VD9,8EL9,8HID,8PVD,8SGV,8WZH,8WZJ,8WZK,8WZM"
BMAL1,O00327,4H10
TWNK,Q96RR1,"7T8B,7T8C"
RBM10,P98175,"2LXI,2M2B,2MXV,2MXW,5ZSW,5ZSY"
CABIN1,Q9Y6J0,1N6J
SDSL,Q96GA7,2RKB
PRKAG3,Q9UGI9,
PORCN,Q9H237,"7URA,7URC,7URD,7URE"
CD36,P16671,5LGD
ACACA,Q13085,"2YL2,3COJ,4ASI,6G2D,6G2H,6G2I,8XKZ,8XL0,8XL1,8XL2"
SRY,Q05066,"1HRY,1HRZ,1J46,1J47,2GZK,6EDB,7YHO,7YHP,7YHQ,9BVD"
RNF2,Q99496,"2H0D,3GS2,3H8H,3IXS,3RPG,4R8P,4S3O,6WI7,6WI8,7ND1,8GRM,8PP7,9DBY,9DDE,9DGG"
FANCC,Q00597,"7KZP,7KZQ,7KZR,7KZS,7KZT,7KZV"
CCL2,P13500,"1DOK,1DOL,1DOM,1DON,1ML0,2BDN,2NZ1,3IFD,4DN4,4R8I,4ZK9,7SO0,7XA3,8FJ0"
FAM3A,P98173,
FIG4,Q92562,7K1W
SLC1A3,P43003,"5LLM,5LLU,5LM4,5MJU,7NPW"
GUCY1A2,P33402,
PLA2G4A,P47712,"1BCI,1CJY,1RLW"
BBS2,Q9BXC9,
PGAM5,Q96HS1,"3MXO,3O0T,5MUF,6CNI,6CNL,7QAL,7QAM,7QAO,7QAP,8IN0"
PTGDS,P41222,"2WWP,3O19,3O22,3O2Y,4IMN,4IMO,4ORR,4ORS,4ORU,4ORW,4ORX,4ORY,4OS0,4OS3,4OS8,5WY9,8HTA"
OXA1L,Q15070,"6ZM5,7A5K"
IGHE,,
MTMR14,Q8NCE2,
LIPG,Q9Y5X9,
CTSD,P07339,"1LYA,1LYB,1LYW,4OBZ,4OC6,4OD9"
SLC26A3,P40879,"7XUH,7XUJ,7XUL,8IET"
ELF3,P78545,2E8P
TRAPPC11,Q7Z392,
UBR2,Q8IWV8,"3NY2,3NY3,5TDA,5TDB,5TDD,5UM3"
CYBB,P04839,"3A1F,7U8G,8GZ3,8WEJ,8X2L"
PFKM,P08237,4OMT
MT-CO2,,
GSTO1,P78417,"1EEM,3LFL,3VLN,4IS0,4YQM,4YQU,4YQV,5UEH,5V3Q,5YVN,5YVO,6MHB,6MHC,6MHD,6PNM,6PNN,6PNO"
BMT2,,
CYP3A4,P08684,"1TQN,1W0E,1W0F,1W0G,2J0D,2V0M,3NXU,3TJS,3UA1,4D6Z,4D75,4D78,4D7D,4I3Q,4I4G,4I4H,4K9T,4K9U,4K9V,4K9W,4K9X,4NY4,5A1P,5A1R,5G5J,5TE8,5VC0,5VCC,5VCD,5VCE,5VCG,6BCZ,6BD5,6BD6,6BD7,6BD8,6BDH,6BDI,6BDK,6BDM,6OO9,6OOA,6OOB,7KS8,7KSA,7KVH,7KVI,7KVJ,7KVK,7KVM,7KVN,7KVO,7KVP,7KVQ,7KVS,7LXL,7UAY,7UAZ,7UF9,7UFA,7UFB,7UFC,7UFD,7UFE,7UFF,8DYC,8EWD,8EWE,8EWL,8EWM,8EWN,8EWP,8EWQ,8EWR,8EWS,8EXB,8SO1,8SO2,9BBB"
ESD,P10768,3FCX
GABPB1,Q06547,
PRMT1,Q99873,6NT2
MFAP1,P55081,"5F5S,5O9Z,6AHD,7AAV,7ABF,7ABG,7ABI,8H6K,8Q7N,8QO9,8QPE,8QZS"
OGA,O60502,"2YDQ,5M7R,5M7S,5M7T,5M7U,5TKE,5UHK,5UHL,5UHO,5UHP,5UN8,5UN9,5VVO,5VVT,5VVU,5VVV,5VVX,6HKI,6PM9,7OU6,7YEH,8P0L"
TWF1,Q12792,7CCC
COL4A5,P29400,"5NAZ,6WKU"
ZC3H14,Q6PJT7,
PRG2,P13727,"1H8U,2BRS,4QXX,7Y5N,8HGG,9DKZ"
POR,P16435,"1B1C,3FJO,3QE2,3QFC,3QFR,3QFS,3QFT,5EMN,5FA6"
SGCG,Q13326,
NLRP6,P59044,"6NCV,6NDJ"
GRHL1,Q9NZI5,"5MPF,5MPH,5MPI"
ACSL1,P33121,
CTRC,Q99895,4H4F
CAMKK2,Q96RR4,"2ZV2,5UY6,5UYJ,5VT1,5YV8,5YV9,5YVA,5YVB,5YVC,6BKU,6BLE,6BQL,6BQP,6BQQ,6BRC,6CMJ,6EF5,6EWW,6FEL,6Y3O,6Y4K,6Y6B,6Y8A,8TUC"
TGS1,Q96RS0,"3EGI,3GDH"
TSC1,Q92574,"4Z6Y,5EJC,7DL2,9C9I,9CE3"
CHGA,P10645,"1LV4,6R2X"
BAK1,Q16611,"1BXL,2IMS,2IMT,2JBY,2JCN,2LP8,2M5B,2XPX,2YV6,3I1H,3QBR,4D2L,4U2U,4U2V,4UF1,5AJK,5FMI,5FMK,5VWV,5VWW,5VWX,5VWY,5VWZ,5VX0,5VX1,6ODH,6UXM,6UXN,6UXO,6UXP,6UXQ,6UXR,7K02,7LK4,7M5A,7M5B,7OFM,7OFO,8CZF,8CZG,8CZH,8GSV,8IGC,8IVB,8SRX,8SRY,8UKY"
NGEF,Q8N5V2,
SETX,Q7Z333,
LILRB1,Q8NHL6,"1G0X,1P7Q,1UFU,1UGN,1VDG,3D2U,4LL9,4NO0,5KNM,6AEE,6EWA,6EWC,6EWO,6K60,6ZDX,7KFK"
CCN5,O76076,
SOST,Q9BQB4,"2K8P,3SOV,6L6R"
MFGE8,Q08431,
TRPV1,Q8NER1,"6L93,8GF8,8GF9,8GFA,8JQR,8X94"
HSPG2,P98160,"3SH4,3SH5"
FASN,P49327,"1XKT,2CG5,2JFD,2JFK,2PX6,3HHD,3TJM,4PIV,4W82,4W9N,4Z49,5C37,6NNA,7MHD,7MHE,8EYI,8EYK,8G7X,8GKC"
PANX1,Q96RD7,"6LTN,6LTO,6M02,6M66,6M67,6M68,6V6D,6WBF,6WBG,6WBI,6WBK,6WBL,6WBM,6WBN,7DWB,7F8J,7F8N,7F8O,7WSV,8GTS,8GTT,8GYO"
PHKG2,P15735,2Y7J
GLP1R,P43220,"3C59,3C5T,3IOL,4ZGM,5E94,5NX2,5OTT,5OTU,5OTV,5OTW,5OTX,5VEW,5VEX,6B3J,6GB1,6ORV,6VCB,6X18,6X19,6X1A,6XOX,7C2E,7DUQ,7DUR,7E14,7EVM,7FIM,7KI0,7KI1,7LCI,7LCJ,7LCK,7LLL,7LLY,7RG9,7RGP,7RTB,7S15,7S1M,7S3I,7VBH,7VBI,7X8R,7X8S,8JIP,8JIR,8JIS,8WG7,8YW3,9IVG,9IVM"
GFPT1,Q06210,"2V4M,2ZJ3,2ZJ4,6R4E,6R4F,6R4G,6R4H,6R4I,6R4J,6SVM,6SVO,6SVP,6SVQ,6ZMJ,6ZMK,7NDL"
BAX,Q07812,"1F16,2G5B,2K7W,2LR1,3PK1,3PL7,4BD2,4BD6,4BD7,4BD8,4BDU,4S0O,4S0P,4UF2,4ZIE,4ZIF,4ZIG,4ZIH,4ZII,5W5X,5W5Z,5W60,5W61,6EB6,6L8V,6L95,6TRR,6XY6,7ADT,8G1T,8SPE,8SPF,8SPZ,8SRX,8SRY,8SVK"
OCM2,P0CE71,
MBD2,Q9UBB5,"2L2L,6C1A,6C1T,6C1U,6C1V,6C2F,6CNP,6CNQ,7AO8,7AO9,7AOA,7MWK,7MWM,7RAY"
COL6A2,P12110,
CD59,P13987,"1CDQ,1CDR,1CDS,1ERG,1ERH,2J8B,2OFS,2UWR,2UX2,4BIK,5IMT,5IMY,6ZD0,8B0F,8B0G,8B0H,8CN6"
ROBO3,Q96MS0,"6POG,6POK,6POL"
CYP27B1,O15528,
NPTX2,P47972,
